timestamp_ms,station_id,unit_id,check_type,result
350886,S07,U000001,VISUAL_ALIGNMENT,PASS
396528,S07,U000002,VISUAL_ALIGNMENT,PASS
461536,S07,U000003,VISUAL_ALIGNMENT,PASS
541584,S07,U000004,VISUAL_ALIGNMENT,PASS
582301,S07,U000005,VISUAL_ALIGNMENT,PASS
648057,S07,U000006,VISUAL_ALIGNMENT,PASS
711362,S14,U000001,VISUAL_ALIGNMENT,PASS
712956,S07,U000007,VISUAL_ALIGNMENT,PASS
773752,S07,U000008,VISUAL_ALIGNMENT,PASS
779100,S14,U000002,VISUAL_ALIGNMENT,PASS
820572,S07,U000009,VISUAL_ALIGNMENT,PASS
853996,S14,U000003,VISUAL_ALIGNMENT,PASS
872101,S07,U000010,VISUAL_ALIGNMENT,PASS
910916,S14,U000004,VISUAL_ALIGNMENT,PASS
924622,S07,U000011,VISUAL_ALIGNMENT,PASS
961910,S14,U000005,VISUAL_ALIGNMENT,PASS
1013289,S14,U000006,VISUAL_ALIGNMENT,PASS
1013779,S07,U000012,VISUAL_ALIGNMENT,PASS
1063347,S21,U000001,VISUAL_ALIGNMENT,PASS
1072315,S07,U000013,VISUAL_ALIGNMENT,PASS
1103710,S14,U000007,VISUAL_ALIGNMENT,PASS
1129163,S07,U000014,VISUAL_ALIGNMENT,PASS
1155043,S21,U000002,VISUAL_ALIGNMENT,PASS
1171893,S14,U000008,VISUAL_ALIGNMENT,PASS
1202534,S07,U000015,VISUAL_ALIGNMENT,PASS
1215652,S21,U000003,VISUAL_ALIGNMENT,PASS
1224254,S14,U000009,VISUAL_ALIGNMENT,PASS
1250851,S07,U000016,VISUAL_ALIGNMENT,PASS
1283115,S14,U000010,VISUAL_ALIGNMENT,PASS
1284175,S21,U000004,VISUAL_ALIGNMENT,PASS
1301108,S07,U000017,VISUAL_ALIGNMENT,PASS
1333092,S21,U000005,VISUAL_ALIGNMENT,PASS
1347602,S14,U000011,VISUAL_ALIGNMENT,PASS
1349730,S07,U000018,VISUAL_ALIGNMENT,PASS
1405941,S21,U000006,VISUAL_ALIGNMENT,PASS
1406870,S14,U000012,VISUAL_ALIGNMENT,PASS
1420511,S07,U000019,VISUAL_ALIGNMENT,PASS
1428805,S28,U000001,VISUAL_ALIGNMENT,PASS
1466703,S21,U000007,VISUAL_ALIGNMENT,PASS
1471605,S14,U000013,VISUAL_ALIGNMENT,PASS
1511963,S07,U000020,VISUAL_ALIGNMENT,PASS
1512634,S28,U000002,VISUAL_ALIGNMENT,PASS
1521674,S21,U000008,VISUAL_ALIGNMENT,PASS
1539843,S14,U000014,VISUAL_ALIGNMENT,PASS
1567487,S28,U000003,VISUAL_ALIGNMENT,PASS
1568954,S07,U000021,VISUAL_ALIGNMENT,PASS
1588809,S14,U000015,VISUAL_ALIGNMENT,PASS
1606685,S21,U000009,VISUAL_ALIGNMENT,PASS
1632655,S07,U000022,VISUAL_ALIGNMENT,FAIL
1644848,S21,U000010,VISUAL_ALIGNMENT,PASS
1659605,S28,U000004,VISUAL_ALIGNMENT,PASS
1663121,S14,U000016,VISUAL_ALIGNMENT,PASS
1691875,S07,U000023,VISUAL_ALIGNMENT,PASS
1708975,S21,U000011,VISUAL_ALIGNMENT,PASS
1724563,S14,U000017,VISUAL_ALIGNMENT,PASS
1725230,S28,U000005,VISUAL_ALIGNMENT,PASS
1755368,S35,U000001,VISUAL_ALIGNMENT,PASS
1758913,S07,U000024,VISUAL_ALIGNMENT,PASS
1777293,S28,U000006,VISUAL_ALIGNMENT,PASS
1791953,S21,U000012,VISUAL_ALIGNMENT,PASS
1800252,S14,U000018,VISUAL_ALIGNMENT,PASS
1832986,S07,U000025,VISUAL_ALIGNMENT,PASS
1833995,S21,U000013,VISUAL_ALIGNMENT,PASS
1841369,S28,U000007,VISUAL_ALIGNMENT,PASS
1861194,S14,U000019,VISUAL_ALIGNMENT,PASS
1867701,S35,U000002,VISUAL_ALIGNMENT,PASS
1880625,S28,U000008,VISUAL_ALIGNMENT,FAIL
1884601,S07,U000026,VISUAL_ALIGNMENT,PASS
1914703,S21,U000014,VISUAL_ALIGNMENT,PASS
1918391,S14,U000020,VISUAL_ALIGNMENT,PASS
1933110,S35,U000003,VISUAL_ALIGNMENT,PASS
1943948,S07,U000027,VISUAL_ALIGNMENT,PASS
1953974,S28,U000009,VISUAL_ALIGNMENT,PASS
1968341,S21,U000015,VISUAL_ALIGNMENT,PASS
1998988,S14,U000021,VISUAL_ALIGNMENT,PASS
2022015,S07,U000028,VISUAL_ALIGNMENT,PASS
2027634,S35,U000004,VISUAL_ALIGNMENT,PASS
2039671,S28,U000010,VISUAL_ALIGNMENT,PASS
2049193,S21,U000016,VISUAL_ALIGNMENT,PASS
2063066,S14,U000022,VISUAL_ALIGNMENT,PASS
2084974,S07,U000029,VISUAL_ALIGNMENT,PASS
2096924,S28,U000011,VISUAL_ALIGNMENT,PASS
2106410,S35,U000005,VISUAL_ALIGNMENT,PASS
2116972,S21,U000017,VISUAL_ALIGNMENT,FAIL
2123125,S14,U000023,VISUAL_ALIGNMENT,PASS
2147273,S07,U000030,VISUAL_ALIGNMENT,PASS
2166826,S35,U000006,VISUAL_ALIGNMENT,PASS
2170404,S28,U000012,VISUAL_ALIGNMENT,PASS
2183674,S14,U000024,VISUAL_ALIGNMENT,PASS
2183873,S21,U000018,VISUAL_ALIGNMENT,PASS
2217857,S28,U000013,VISUAL_ALIGNMENT,PASS
2219970,S35,U000007,VISUAL_ALIGNMENT,PASS
2222267,S14,U000025,VISUAL_ALIGNMENT,PASS
2222777,S07,U000031,VISUAL_ALIGNMENT,PASS
2233406,S21,U000019,VISUAL_ALIGNMENT,PASS
2261526,S35,U000008,VISUAL_ALIGNMENT,PASS
2278636,S07,U000032,VISUAL_ALIGNMENT,PASS
