timestamp_ms,station_id,unit_id,defect_type,severity,result
486015,S10,U000001,,,PASS
540689,S10,U000002,,,PASS
603896,S10,U000003,,,PASS
686036,S10,U000004,,,PASS
738306,S10,U000005,,,PASS
789555,S10,U000006,,,PASS
862152,S10,U000007,,,PASS
915135,S10,U000008,,,PASS
971822,S10,U000009,,,PASS
1012900,S20,U000001,,,PASS
1016248,S10,U000010,,,PASS
1061870,S10,U000011,,,PASS
1095707,S20,U000002,,,PASS
1164687,S10,U000012,,,PASS
1169843,S20,U000003,,,PASS
1213232,S10,U000013,,,PASS
1224034,S20,U000004,,,PASS
1266799,S10,U000014,,,PASS
1274228,S20,U000005,,,PASS
1334052,S10,U000015,,,PASS
1358432,S20,U000006,,,PASS
1406647,S20,U000007,,,PASS
1420662,S10,U000016,,,PASS
1459873,S20,U000008,,,PASS
1468282,S10,U000017,WELD_MISALIGNMENT,4,FAIL
1516228,S10,U000018,,,PASS
1526556,S20,U000009,,,PASS
1537119,S30,U000001,,,PASS
1565591,S10,U000019,,,PASS
1580183,S20,U000010,,,PASS
1618900,S30,U000002,,,PASS
1652538,S10,U000020,,,PASS
1653517,S20,U000011,,,PASS
1679720,S30,U000003,,,PASS
1700080,S10,U000021,,,PASS
1723013,S20,U000012,,,PASS
1759519,S30,U000004,,,PASS
1772376,S10,U000022,,,PASS
1787688,S20,U000013,,,PASS
1822443,S10,U000023,,,PASS
1825311,S30,U000005,,,PASS
1847614,S20,U000014,,,PASS
1870437,S30,U000006,,,PASS
1909637,S20,U000015,,,PASS
1914761,S10,U000024,,,PASS
1938444,S30,U000007,,,PASS
1976823,S40,U000001,,,PASS
1980184,S10,U000025,,,PASS
1988847,S30,U000008,,,PASS
1995951,S20,U000016,,,PASS
2028462,S10,U000026,,,PASS
2058009,S20,U000017,,,PASS
2058330,S30,U000009,,,PASS
2085732,S10,U000027,,,PASS
2087970,S40,U000002,,,PASS
2127209,S20,U000018,,,PASS
2144090,S30,U000010,,,PASS
2153774,S10,U000028,,,PASS
2156009,S40,U000003,,,PASS
2183193,S20,U000019,,,PASS
2201163,S30,U000011,,,PASS
2218880,S10,U000029,,,PASS
2243756,S20,U000020,,,PASS
2270376,S40,U000004,,,PASS
2276544,S30,U000012,,,PASS
2286583,S10,U000030,,,PASS
2310850,S20,U000021,,,PASS
2322982,S30,U000013,,,PASS
2349635,S40,U000005,,,PASS
2358809,S10,U000031,,,PASS
2372238,S20,U000022,,,PASS
2388268,S30,U000014,,,PASS
2406595,S40,U000006,,,PASS
2417967,S20,U000023,,,PASS
2426324,S10,U000032,,,PASS
2445235,S30,U000015,,,PASS
2464254,S40,U000007,,,PASS
2485318,S20,U000024,,,PASS
2489227,S10,U000033,,,PASS
2505403,S30,U000016,,,PASS
2529846,S40,U000008,,,PASS
2545791,S20,U000025,,,PASS
2589508,S10,U000034,,,PASS
2593516,S30,U000017,WELD_MISALIGNMENT,4,FAIL
2601253,S20,U000026,,,PASS
2607223,S40,U000009,,,PASS
2637114,S10,U000035,WELD_MISALIGNMENT,4,FAIL
2655400,S30,U000018,,,PASS
2656642,S40,U000010,,,PASS
