timestamp_ms,station_id,sensor_type,value,unit
0,S01,VIBRATION,1.11955,g
0,S01,TEMPERATURE,61.0342,C
0,S03,VIBRATION,0.201105,g
0,S03,TEMPERATURE,39.4494,C
0,S03,CURRENT,2.24762,A
0,S08,VIBRATION,0.0836418,g
0,S08,TEMPERATURE,38.9528,C
0,S08,CURRENT,2.29665,A
0,S17,VIBRATION,0.106979,g
0,S17,TEMPERATURE,38.846,C
0,S36,VIBRATION,0.177828,g
0,S36,TEMPERATURE,38.8464,C
0,S36,CURRENT,2.29364,A
0,S37,VIBRATION,0.18728,g
0,S37,TEMPERATURE,38.9192,C
0,S40,VIBRATION,0.185891,g
0,S40,TEMPERATURE,38.9779,C
0,S18,VIBRATION,0.325903,g
0,S18,TEMPERATURE,38.866,C
0,S18,CURRENT,2.18072,A
0,S38,VIBRATION,0.12824,g
0,S38,TEMPERATURE,39.1513,C
0,S38,CURRENT,2.18668,A
0,S39,VIBRATION,0.143865,g
0,S39,TEMPERATURE,39.2237,C
0,S39,CURRENT,2.18762,A
0,S09,VIBRATION,0.109382,g
0,S09,TEMPERATURE,38.898,C
0,S19,VIBRATION,0.195766,g
0,S19,TEMPERATURE,38.4791,C
0,S19,CURRENT,2.13095,A
0,S20,VIBRATION,0.203924,g
0,S20,TEMPERATURE,39.367,C
0,S04,VIBRATION,0.0608421,g
0,S04,TEMPERATURE,39.0104,C
0,S04,CURRENT,2.45475,A
0,S10,VIBRATION,0.257941,g
0,S10,TEMPERATURE,39.0083,C
0,S22,VIBRATION,0.153975,g
0,S22,TEMPERATURE,39.1288,C
0,S22,CURRENT,2.10536,A
0,S23,VIBRATION,0.227446,g
0,S23,TEMPERATURE,38.744,C
0,S23,CURRENT,2.24372,A
0,S11,VIBRATION,0.239629,g
0,S11,TEMPERATURE,38.7096,C
0,S11,CURRENT,2.1537,A
0,S24,VIBRATION,0.262083,g
0,S24,TEMPERATURE,38.7693,C
0,S24,CURRENT,1.96419,A
0,S25,VIBRATION,0.222372,g
0,S25,TEMPERATURE,38.9735,C
0,S02,VIBRATION,0.238291,g
0,S02,TEMPERATURE,38.8006,C
0,S02,CURRENT,2.33471,A
0,S05,VIBRATION,0.120352,g
0,S05,TEMPERATURE,38.8903,C
0,S12,VIBRATION,0.0907128,g
0,S12,TEMPERATURE,39.1146,C
0,S12,CURRENT,2.0388,A
0,S26,VIBRATION,0.103518,g
0,S26,TEMPERATURE,39.3194,C
0,S26,CURRENT,2.27696,A
0,S27,VIBRATION,0.157146,g
0,S27,TEMPERATURE,38.8118,C
0,S27,CURRENT,2.06971,A
0,S13,VIBRATION,0.259431,g
0,S13,TEMPERATURE,38.9215,C
0,S29,VIBRATION,0.206051,g
0,S29,TEMPERATURE,38.7344,C
0,S30,VIBRATION,0.0905298,g
0,S30,TEMPERATURE,39.4128,C
0,S06,VIBRATION,0.124288,g
0,S06,TEMPERATURE,38.6188,C
0,S06,CURRENT,2.09655,A
0,S15,VIBRATION,0.109773,g
0,S15,TEMPERATURE,38.9709,C
0,S15,CURRENT,2.12667,A
0,S31,VIBRATION,0.162129,g
0,S31,TEMPERATURE,38.9604,C
0,S31,CURRENT,2.20916,A
0,S32,VIBRATION,0.213836,g
0,S32,TEMPERATURE,39.4175,C
0,S32,CURRENT,2.2098,A
0,S16,VIBRATION,0.190614,g
0,S16,TEMPERATURE,38.9801,C
0,S16,CURRENT,2.20251,A
0,S33,VIBRATION,0.16434,g
0,S33,TEMPERATURE,39.1537,C
0,S34,VIBRATION,0.154915,g
0,S34,TEMPERATURE,38.9575,C
0,S34,CURRENT,2.206,A
10000,S03,VIBRATION,0.223646,g
10000,S03,TEMPERATURE,39.289,C
10000,S03,CURRENT,2.20454,A
10000,S08,VIBRATION,0.255954,g
10000,S08,TEMPERATURE,38.9087,C
10000,S08,CURRENT,2.14564,A
10000,S36,VIBRATION,0.0723968,g
10000,S36,TEMPERATURE,39.4654,C
10000,S36,CURRENT,2.21381,A
10000,S39,VIBRATION,0.199941,g
10000,S39,TEMPERATURE,38.9404,C
10000,S39,CURRENT,2.2084,A
10000,S11,VIBRATION,0.0633712,g
10000,S11,TEMPERATURE,38.8418,C
10000,S11,CURRENT,2.24672,A
10000,S34,VIBRATION,0.237711,g
10000,S34,TEMPERATURE,39.2734,C
10000,S34,CURRENT,2.2011,A
10000,S18,VIBRATION,0.19675,g
10000,S18,TEMPERATURE,39.1754,C
10000,S18,CURRENT,2.23945,A
10000,S38,VIBRATION,0.215827,g
10000,S38,TEMPERATURE,38.9356,C
10000,S38,CURRENT,2.19792,A
10000,S19,VIBRATION,0.130919,g
10000,S19,TEMPERATURE,38.9394,C
10000,S19,CURRENT,2.05486,A
10000,S23,VIBRATION,0.177279,g
10000,S23,TEMPERATURE,39.0009,C
10000,S23,CURRENT,2.05149,A
10000,S04,VIBRATION,0.118156,g
10000,S04,TEMPERATURE,38.6835,C
10000,S04,CURRENT,2.10081,A
10000,S22,VIBRATION,0.105813,g
10000,S22,TEMPERATURE,38.912,C
10000,S22,CURRENT,2.11354,A
10000,S24,VIBRATION,0.14875,g
10000,S24,TEMPERATURE,38.9859,C
10000,S24,CURRENT,2.3357,A
10000,S02,VIBRATION,0.142728,g
10000,S02,TEMPERATURE,38.7426,C
10000,S02,CURRENT,2.05342,A
10000,S27,VIBRATION,0.075233,g
10000,S27,TEMPERATURE,39.0654,C
10000,S27,CURRENT,2.21464,A
10000,S16,VIBRATION,0.223691,g
10000,S16,TEMPERATURE,39.3775,C
10000,S16,CURRENT,2.18791,A
10000,S12,VIBRATION,0.200994,g
10000,S12,TEMPERATURE,39.0743,C
10000,S12,CURRENT,2.05195,A
10000,S26,VIBRATION,0.115549,g
10000,S26,TEMPERATURE,39.213,C
10000,S26,CURRENT,2.0256,A
10000,S06,VIBRATION,0.0914894,g
10000,S06,TEMPERATURE,39.004,C
10000,S06,CURRENT,2.28151,A
10000,S31,VIBRATION,0.1953,g
10000,S31,TEMPERATURE,38.9431,C
10000,S31,CURRENT,2.26881,A
10000,S32,VIBRATION,0.179092,g
10000,S32,TEMPERATURE,39.0475,C
10000,S32,CURRENT,2.29207,A
10000,S15,VIBRATION,0.181517,g
10000,S15,TEMPERATURE,38.9064,C
10000,S15,CURRENT,2.3304,A
20000,S03,VIBRATION,0.194741,g
20000,S03,TEMPERATURE,38.7605,C
20000,S03,CURRENT,2.34403,A
20000,S08,VIBRATION,0.147606,g
20000,S08,TEMPERATURE,39.0068,C
20000,S08,CURRENT,2.1826,A
20000,S11,VIBRATION,0.131703,g
20000,S11,TEMPERATURE,38.8434,C
20000,S11,CURRENT,2.21668,A
20000,S23,VIBRATION,0.150116,g
20000,S23,TEMPERATURE,39.0747,C
20000,S23,CURRENT,2.26067,A
20000,S32,VIBRATION,0.148859,g
20000,S32,TEMPERATURE,39.1811,C
20000,S32,CURRENT,2.33464,A
20000,S15,VIBRATION,0.143792,g
20000,S15,TEMPERATURE,39.0999,C
20000,S15,CURRENT,2.02051,A
20000,S36,VIBRATION,0.144169,g
20000,S36,TEMPERATURE,39.1559,C
20000,S36,CURRENT,2.16959,A
20000,S39,VIBRATION,0.216921,g
20000,S39,TEMPERATURE,39.0312,C
20000,S39,CURRENT,2.1919,A
20000,S34,VIBRATION,0.1178,g
20000,S34,TEMPERATURE,39.2066,C
20000,S34,CURRENT,2.24386,A
20000,S19,VIBRATION,0.184329,g
20000,S19,TEMPERATURE,39.133,C
20000,S19,CURRENT,2.0501,A
20000,S18,VIBRATION,0.199588,g
20000,S18,TEMPERATURE,38.9815,C
20000,S18,CURRENT,2.11413,A
20000,S38,VIBRATION,0.176644,g
20000,S38,TEMPERATURE,39.094,C
20000,S38,CURRENT,2.1628,A
20000,S04,VIBRATION,0.294489,g
20000,S04,TEMPERATURE,38.9871,C
20000,S04,CURRENT,2.07404,A
20000,S22,VIBRATION,0.194485,g
20000,S22,TEMPERATURE,38.4596,C
20000,S22,CURRENT,2.22308,A
20000,S27,VIBRATION,0.147086,g
20000,S27,TEMPERATURE,38.8264,C
20000,S27,CURRENT,2.15651,A
20000,S31,VIBRATION,0.212674,g
20000,S31,TEMPERATURE,39.0986,C
20000,S31,CURRENT,2.06805,A
20000,S24,VIBRATION,0.181063,g
20000,S24,TEMPERATURE,38.9842,C
20000,S24,CURRENT,2.22901,A
20000,S02,VIBRATION,0.197824,g
20000,S02,TEMPERATURE,39.185,C
20000,S02,CURRENT,2.35942,A
20000,S16,VIBRATION,0.17261,g
20000,S16,TEMPERATURE,39.0648,C
20000,S16,CURRENT,2.10165,A
20000,S26,VIBRATION,0.19406,g
20000,S26,TEMPERATURE,38.8881,C
20000,S26,CURRENT,2.1422,A
20000,S06,VIBRATION,0.17064,g
20000,S06,TEMPERATURE,39.0738,C
20000,S06,CURRENT,2.13506,A
20000,S12,VIBRATION,0.198841,g
20000,S12,TEMPERATURE,39.0098,C
20000,S12,CURRENT,2.24684,A
30000,S01,VIBRATION,1.10339,g
30000,S01,TEMPERATURE,60.9599,C
30000,S37,VIBRATION,0.23332,g
30000,S37,TEMPERATURE,38.8424,C
30000,S08,VIBRATION,0.190511,g
30000,S08,TEMPERATURE,38.8983,C
30000,S08,CURRENT,2.15733,A
