timestamp_ms,station_id,unit_id,check_type,result
370938,S07,U000001,VISUAL_ALIGNMENT,PASS
431742,S07,U000002,VISUAL_ALIGNMENT,PASS
505350,S07,U000003,VISUAL_ALIGNMENT,PASS
563368,S07,U000004,VISUAL_ALIGNMENT,PASS
631272,S07,U000005,VISUAL_ALIGNMENT,PASS
679246,S07,U000006,VISUAL_ALIGNMENT,PASS
715323,S14,U000001,VISUAL_ALIGNMENT,PASS
730952,S07,U000007,VISUAL_ALIGNMENT,PASS
790788,S07,U000008,VISUAL_ALIGNMENT,PASS
791442,S14,U000002,VISUAL_ALIGNMENT,PASS
847904,S07,U000009,VISUAL_ALIGNMENT,PASS
851246,S14,U000003,VISUAL_ALIGNMENT,PASS
893321,S14,U000004,VISUAL_ALIGNMENT,PASS
899641,S07,U000010,VISUAL_ALIGNMENT,PASS
947680,S07,U000011,VISUAL_ALIGNMENT,PASS
990186,S14,U000005,VISUAL_ALIGNMENT,PASS
1031727,S07,U000012,VISUAL_ALIGNMENT,PASS
1061612,S14,U000006,VISUAL_ALIGNMENT,PASS
1063878,S21,U000001,VISUAL_ALIGNMENT,PASS
1087253,S07,U000013,VISUAL_ALIGNMENT,PASS
1119683,S14,U000007,VISUAL_ALIGNMENT,PASS
1148920,S07,U000014,VISUAL_ALIGNMENT,PASS
1176788,S21,U000002,VISUAL_ALIGNMENT,PASS
1179920,S14,U000008,VISUAL_ALIGNMENT,PASS
1202970,S07,U000015,VISUAL_ALIGNMENT,PASS
1218947,S21,U000003,VISUAL_ALIGNMENT,PASS
1243062,S14,U000009,VISUAL_ALIGNMENT,PASS
1274669,S07,U000016,VISUAL_ALIGNMENT,PASS
1286671,S21,U000004,VISUAL_ALIGNMENT,PASS
1296198,S14,U000010,VISUAL_ALIGNMENT,PASS
1328867,S07,U000017,VISUAL_ALIGNMENT,PASS
1366411,S14,U000011,VISUAL_ALIGNMENT,PASS
1378151,S21,U000005,VISUAL_ALIGNMENT,PASS
1403688,S07,U000018,VISUAL_ALIGNMENT,PASS
1433279,S21,U000006,VISUAL_ALIGNMENT,PASS
1445499,S28,U000001,VISUAL_ALIGNMENT,PASS
1461226,S14,U000012,VISUAL_ALIGNMENT,PASS
1476557,S07,U000019,VISUAL_ALIGNMENT,PASS
1488498,S21,U000007,VISUAL_ALIGNMENT,PASS
1505158,S14,U000013,VISUAL_ALIGNMENT,PASS
1531387,S28,U000002,VISUAL_ALIGNMENT,PASS
1537386,S07,U000020,VISUAL_ALIGNMENT,PASS
1555124,S21,U000008,VISUAL_ALIGNMENT,PASS
1575571,S14,U000014,VISUAL_ALIGNMENT,PASS
1592044,S07,U000021,VISUAL_ALIGNMENT,PASS
1595833,S28,U000003,VISUAL_ALIGNMENT,PASS
1631769,S21,U000009,VISUAL_ALIGNMENT,PASS
1635358,S14,U000015,VISUAL_ALIGNMENT,PASS
1654001,S28,U000004,VISUAL_ALIGNMENT,PASS
1662518,S07,U000022,VISUAL_ALIGNMENT,PASS
1678804,S14,U000016,VISUAL_ALIGNMENT,PASS
1704098,S21,U000010,VISUAL_ALIGNMENT,PASS
1720283,S07,U000023,VISUAL_ALIGNMENT,PASS
1736752,S14,U000017,VISUAL_ALIGNMENT,PASS
1738678,S28,U000005,VISUAL_ALIGNMENT,PASS
1759113,S21,U000011,VISUAL_ALIGNMENT,PASS
1777566,S35,U000001,VISUAL_ALIGNMENT,PASS
1792211,S14,U000018,VISUAL_ALIGNMENT,PASS
1795617,S07,U000024,VISUAL_ALIGNMENT,PASS
1796140,S28,U000006,VISUAL_ALIGNMENT,PASS
1833929,S21,U000012,VISUAL_ALIGNMENT,PASS
1841014,S07,U000025,VISUAL_ALIGNMENT,PASS
1851522,S28,U000007,VISUAL_ALIGNMENT,PASS
1858016,S14,U000019,VISUAL_ALIGNMENT,PASS
1883584,S21,U000013,VISUAL_ALIGNMENT,PASS
1885289,S35,U000002,VISUAL_ALIGNMENT,PASS
1892961,S07,U000026,VISUAL_ALIGNMENT,PASS
1902662,S28,U000008,VISUAL_ALIGNMENT,PASS
1921090,S14,U000020,VISUAL_ALIGNMENT,FAIL
1925545,S35,U000003,VISUAL_ALIGNMENT,PASS
1936486,S21,U000014,VISUAL_ALIGNMENT,PASS
1954658,S07,U000027,VISUAL_ALIGNMENT,PASS
1984016,S28,U000009,VISUAL_ALIGNMENT,PASS
1993314,S14,U000021,VISUAL_ALIGNMENT,PASS
1997507,S35,U000004,VISUAL_ALIGNMENT,PASS
2007940,S07,U000028,VISUAL_ALIGNMENT,PASS
2026082,S21,U000015,VISUAL_ALIGNMENT,PASS
2055597,S14,U000022,VISUAL_ALIGNMENT,PASS
2067486,S07,U000029,VISUAL_ALIGNMENT,PASS
2070286,S35,U000005,VISUAL_ALIGNMENT,PASS
2074743,S28,U000010,VISUAL_ALIGNMENT,PASS
2084500,S21,U000016,VISUAL_ALIGNMENT,PASS
2104061,S14,U000023,VISUAL_ALIGNMENT,PASS
2141926,S35,U000006,VISUAL_ALIGNMENT,PASS
2151125,S21,U000017,VISUAL_ALIGNMENT,PASS
2153507,S07,U000030,VISUAL_ALIGNMENT,PASS
2165904,S28,U000011,VISUAL_ALIGNMENT,PASS
2169513,S14,U000024,VISUAL_ALIGNMENT,PASS
2203032,S07,U000031,VISUAL_ALIGNMENT,PASS
2207910,S35,U000007,VISUAL_ALIGNMENT,PASS
2214779,S21,U000018,VISUAL_ALIGNMENT,PASS
2228323,S28,U000012,VISUAL_ALIGNMENT,PASS
2236446,S14,U000025,VISUAL_ALIGNMENT,PASS
2263744,S21,U000019,VISUAL_ALIGNMENT,PASS
2272116,S07,U000032,VISUAL_ALIGNMENT,PASS
2285773,S35,U000008,VISUAL_ALIGNMENT,PASS
2292383,S28,U000013,VISUAL_ALIGNMENT,PASS
2301188,S14,U000026,VISUAL_ALIGNMENT,PASS
2326878,S35,U000009,VISUAL_ALIGNMENT,PASS
2327038,S21,U000020,VISUAL_ALIGNMENT,PASS
2331517,S07,U000033,VISUAL_ALIGNMENT,PASS
2345674,S28,U000014,VISUAL_ALIGNMENT,PASS
2360918,S14,U000027,VISUAL_ALIGNMENT,PASS
2385594,S21,U000021,VISUAL_ALIGNMENT,PASS
2397409,S07,U000034,VISUAL_ALIGNMENT,PASS
2411975,S28,U000015,VISUAL_ALIGNMENT,PASS
2419674,S14,U000028,VISUAL_ALIGNMENT,PASS
