timestamp_ms,station_id,sensor_type,value,unit
0,S01,VIBRATION,1.12755,g
0,S01,TEMPERATURE,60.9755,C
0,S03,VIBRATION,0.115897,g
0,S03,TEMPERATURE,39.0097,C
0,S03,CURRENT,2.22966,A
0,S08,VIBRATION,0.189914,g
0,S08,TEMPERATURE,38.9289,C
0,S08,CURRENT,2.1356,A
0,S17,VIBRATION,0.16292,g
0,S17,TEMPERATURE,39.2273,C
0,S36,VIBRATION,0.168042,g
0,S36,TEMPERATURE,39.0868,C
0,S36,CURRENT,2.09134,A
0,S37,VIBRATION,0.206577,g
0,S37,TEMPERATURE,39.0551,C
0,S40,VIBRATION,0.0916646,g
0,S40,TEMPERATURE,39.1206,C
0,S18,VIBRATION,0.164735,g
0,S18,TEMPERATURE,38.7711,C
0,S18,CURRENT,2.18357,A
0,S38,VIBRATION,0.153495,g
0,S38,TEMPERATURE,39.1843,C
0,S38,CURRENT,2.39082,A
0,S39,VIBRATION,0.149223,g
0,S39,TEMPERATURE,39.1209,C
0,S39,CURRENT,2.14486,A
0,S09,VIBRATION,0.180431,g
0,S09,TEMPERATURE,39.1216,C
0,S19,VIBRATION,0.163736,g
0,S19,TEMPERATURE,39.1518,C
0,S19,CURRENT,2.1784,A
0,S20,VIBRATION,0.131322,g
0,S20,TEMPERATURE,38.8358,C
0,S04,VIBRATION,0.176897,g
0,S04,TEMPERATURE,39.0191,C
0,S04,CURRENT,2.23176,A
0,S10,VIBRATION,0.228877,g
0,S10,TEMPERATURE,38.8555,C
0,S22,VIBRATION,0.180729,g
0,S22,TEMPERATURE,39.0791,C
0,S22,CURRENT,2.2143,A
0,S23,VIBRATION,0.242506,g
0,S23,TEMPERATURE,39.0556,C
0,S23,CURRENT,2.02611,A
0,S11,VIBRATION,0.178892,g
0,S11,TEMPERATURE,38.8591,C
0,S11,CURRENT,2.17934,A
0,S24,VIBRATION,0.177696,g
0,S24,TEMPERATURE,38.8461,C
0,S24,CURRENT,2.21644,A
0,S25,VIBRATION,0.241377,g
0,S25,TEMPERATURE,38.7142,C
0,S02,VIBRATION,0.157658,g
0,S02,TEMPERATURE,38.8919,C
0,S02,CURRENT,2.04102,A
0,S05,VIBRATION,0.227442,g
0,S05,TEMPERATURE,39.196,C
0,S12,VIBRATION,0.204134,g
0,S12,TEMPERATURE,38.9465,C
0,S12,CURRENT,2.25248,A
0,S26,VIBRATION,0.129177,g
0,S26,TEMPERATURE,38.7862,C
0,S26,CURRENT,2.13705,A
0,S27,VIBRATION,0.136477,g
0,S27,TEMPERATURE,38.8411,C
0,S27,CURRENT,2.10746,A
0,S13,VIBRATION,0.168706,g
0,S13,TEMPERATURE,38.8414,C
0,S29,VIBRATION,0.164077,g
0,S29,TEMPERATURE,38.8455,C
0,S30,VIBRATION,0.172549,g
0,S30,TEMPERATURE,39.4115,C
0,S06,VIBRATION,0.122036,g
0,S06,TEMPERATURE,38.5495,C
0,S06,CURRENT,2.24905,A
0,S15,VIBRATION,0.155853,g
0,S15,TEMPERATURE,38.953,C
0,S15,CURRENT,2.30572,A
0,S31,VIBRATION,0.183923,g
0,S31,TEMPERATURE,38.7405,C
0,S31,CURRENT,2.13676,A
0,S32,VIBRATION,0.111196,g
0,S32,TEMPERATURE,39.4974,C
0,S32,CURRENT,2.09845,A
0,S16,VIBRATION,0.128323,g
0,S16,TEMPERATURE,39.1847,C
0,S16,CURRENT,2.12849,A
0,S33,VIBRATION,0.165498,g
0,S33,TEMPERATURE,39.234,C
0,S34,VIBRATION,0.195402,g
0,S34,TEMPERATURE,38.6756,C
0,S34,CURRENT,2.08208,A
10000,S03,VIBRATION,0.133513,g
10000,S03,TEMPERATURE,39.0793,C
10000,S03,CURRENT,2.181,A
10000,S08,VIBRATION,0.173437,g
10000,S08,TEMPERATURE,39.0755,C
10000,S08,CURRENT,2.18484,A
10000,S36,VIBRATION,0.120984,g
10000,S36,TEMPERATURE,38.3415,C
10000,S36,CURRENT,2.17455,A
10000,S39,VIBRATION,0.136382,g
10000,S39,TEMPERATURE,39.2616,C
10000,S39,CURRENT,2.42735,A
10000,S11,VIBRATION,0.252694,g
10000,S11,TEMPERATURE,39.1798,C
10000,S11,CURRENT,2.32167,A
10000,S34,VIBRATION,0.165899,g
10000,S34,TEMPERATURE,39.0309,C
10000,S34,CURRENT,2.15858,A
10000,S18,VIBRATION,0.140261,g
10000,S18,TEMPERATURE,39.2948,C
10000,S18,CURRENT,2.28821,A
10000,S38,VIBRATION,0.247196,g
10000,S38,TEMPERATURE,39.0069,C
10000,S38,CURRENT,2.15375,A
10000,S19,VIBRATION,0.216608,g
10000,S19,TEMPERATURE,38.8436,C
10000,S19,CURRENT,2.21683,A
10000,S23,VIBRATION,0.184527,g
10000,S23,TEMPERATURE,39.0496,C
10000,S23,CURRENT,2.46441,A
10000,S04,VIBRATION,0.207615,g
10000,S04,TEMPERATURE,38.8742,C
10000,S04,CURRENT,2.24993,A
10000,S22,VIBRATION,0.293258,g
10000,S22,TEMPERATURE,38.9005,C
10000,S22,CURRENT,2.13134,A
10000,S24,VIBRATION,0.148421,g
10000,S24,TEMPERATURE,39.1387,C
10000,S24,CURRENT,2.11266,A
10000,S02,VIBRATION,0.233185,g
10000,S02,TEMPERATURE,38.9596,C
10000,S02,CURRENT,2.24379,A
10000,S27,VIBRATION,0.294384,g
10000,S27,TEMPERATURE,38.9939,C
10000,S27,CURRENT,2.34266,A
10000,S16,VIBRATION,0.15123,g
10000,S16,TEMPERATURE,39.1697,C
10000,S16,CURRENT,2.38031,A
10000,S12,VIBRATION,0.150315,g
10000,S12,TEMPERATURE,39.103,C
10000,S12,CURRENT,2.3888,A
10000,S26,VIBRATION,0.186215,g
10000,S26,TEMPERATURE,38.711,C
10000,S26,CURRENT,2.29468,A
10000,S06,VIBRATION,0.132743,g
10000,S06,TEMPERATURE,38.7584,C
10000,S06,CURRENT,2.31371,A
10000,S31,VIBRATION,0.231483,g
10000,S31,TEMPERATURE,38.7515,C
10000,S31,CURRENT,2.16383,A
10000,S32,VIBRATION,0.164178,g
10000,S32,TEMPERATURE,38.8722,C
10000,S32,CURRENT,2.12392,A
10000,S15,VIBRATION,0.198121,g
10000,S15,TEMPERATURE,39.1448,C
10000,S15,CURRENT,2.14935,A
20000,S03,VIBRATION,0.166688,g
20000,S03,TEMPERATURE,38.9108,C
20000,S03,CURRENT,2.10143,A
20000,S08,VIBRATION,0.117577,g
20000,S08,TEMPERATURE,38.9133,C
20000,S08,CURRENT,2.19158,A
20000,S11,VIBRATION,0.161134,g
20000,S11,TEMPERATURE,39.0854,C
20000,S11,CURRENT,2.04964,A
