timestamp_ms,station_id,unit_id,check_type,result
333117,S07,U000001,VISUAL_ALIGNMENT,PASS
394982,S07,U000002,VISUAL_ALIGNMENT,PASS
452410,S07,U000003,VISUAL_ALIGNMENT,PASS
511463,S07,U000004,VISUAL_ALIGNMENT,PASS
593963,S07,U000005,VISUAL_ALIGNMENT,PASS
657812,S07,U000006,VISUAL_ALIGNMENT,PASS
684278,S14,U000001,VISUAL_ALIGNMENT,PASS
711860,S07,U000007,VISUAL_ALIGNMENT,PASS
750767,S14,U000002,VISUAL_ALIGNMENT,PASS
794015,S14,U000003,VISUAL_ALIGNMENT,PASS
798917,S07,U000008,VISUAL_ALIGNMENT,PASS
838980,S07,U000009,VISUAL_ALIGNMENT,PASS
858480,S14,U000004,VISUAL_ALIGNMENT,PASS
899141,S07,U000010,VISUAL_ALIGNMENT,PASS
957279,S07,U000011,VISUAL_ALIGNMENT,PASS
974077,S14,U000005,VISUAL_ALIGNMENT,PASS
1013666,S07,U000012,VISUAL_ALIGNMENT,PASS
1016060,S21,U000001,VISUAL_ALIGNMENT,PASS
1021156,S14,U000006,VISUAL_ALIGNMENT,PASS
1075775,S07,U000013,VISUAL_ALIGNMENT,PASS
1093331,S14,U000007,VISUAL_ALIGNMENT,PASS
1134006,S07,U000014,VISUAL_ALIGNMENT,PASS
1136358,S21,U000002,VISUAL_ALIGNMENT,PASS
1151905,S14,U000008,VISUAL_ALIGNMENT,PASS
1199767,S07,U000015,VISUAL_ALIGNMENT,PASS
1217915,S14,U000009,VISUAL_ALIGNMENT,PASS
1218740,S21,U000003,VISUAL_ALIGNMENT,PASS
1260995,S07,U000016,VISUAL_ALIGNMENT,PASS
1282985,S14,U000010,VISUAL_ALIGNMENT,PASS
1293989,S21,U000004,VISUAL_ALIGNMENT,PASS
1333040,S07,U000017,VISUAL_ALIGNMENT,PASS
1340998,S14,U000011,VISUAL_ALIGNMENT,PASS
1351344,S21,U000005,VISUAL_ALIGNMENT,PASS
1376646,S28,U000001,VISUAL_ALIGNMENT,PASS
1397512,S07,U000018,VISUAL_ALIGNMENT,PASS
1405928,S21,U000006,VISUAL_ALIGNMENT,PASS
1431595,S14,U000012,VISUAL_ALIGNMENT,PASS
1445359,S21,U000007,VISUAL_ALIGNMENT,PASS
1467168,S07,U000019,VISUAL_ALIGNMENT,PASS
1477625,S28,U000002,VISUAL_ALIGNMENT,PASS
1485376,S14,U000013,VISUAL_ALIGNMENT,PASS
1506764,S07,U000020,VISUAL_ALIGNMENT,PASS
1523943,S21,U000008,VISUAL_ALIGNMENT,PASS
1548281,S14,U000014,VISUAL_ALIGNMENT,PASS
1558118,S28,U000003,VISUAL_ALIGNMENT,PASS
1586290,S07,U000021,VISUAL_ALIGNMENT,PASS
1596231,S21,U000009,VISUAL_ALIGNMENT,PASS
1600174,S14,U000015,VISUAL_ALIGNMENT,PASS
1636098,S28,U000004,VISUAL_ALIGNMENT,PASS
1643909,S14,U000016,VISUAL_ALIGNMENT,PASS
1651507,S07,U000022,VISUAL_ALIGNMENT,PASS
1679211,S21,U000010,VISUAL_ALIGNMENT,PASS
1695725,S14,U000017,VISUAL_ALIGNMENT,PASS
1701119,S35,U000001,VISUAL_ALIGNMENT,PASS
1713262,S28,U000005,VISUAL_ALIGNMENT,PASS
1721368,S07,U000023,VISUAL_ALIGNMENT,PASS
1733995,S21,U000011,VISUAL_ALIGNMENT,PASS
1768193,S28,U000006,VISUAL_ALIGNMENT,PASS
1778094,S21,U000012,VISUAL_ALIGNMENT,PASS
1779113,S07,U000024,VISUAL_ALIGNMENT,PASS
1780279,S14,U000018,VISUAL_ALIGNMENT,PASS
1804271,S35,U000002,VISUAL_ALIGNMENT,PASS
1838691,S07,U000025,VISUAL_ALIGNMENT,PASS
1841167,S21,U000013,VISUAL_ALIGNMENT,PASS
1846879,S14,U000019,VISUAL_ALIGNMENT,PASS
1847106,S28,U000007,VISUAL_ALIGNMENT,PASS
1880309,S07,U000026,VISUAL_ALIGNMENT,PASS
1900143,S35,U000003,VISUAL_ALIGNMENT,PASS
1903758,S21,U000014,VISUAL_ALIGNMENT,PASS
1906296,S14,U000020,VISUAL_ALIGNMENT,PASS
1917228,S28,U000008,VISUAL_ALIGNMENT,PASS
1933094,S07,U000027,VISUAL_ALIGNMENT,PASS
1964817,S14,U000021,VISUAL_ALIGNMENT,PASS
1964949,S28,U000009,VISUAL_ALIGNMENT,PASS
1976111,S35,U000004,VISUAL_ALIGNMENT,PASS
1996864,S07,U000028,VISUAL_ALIGNMENT,PASS
2010469,S21,U000015,VISUAL_ALIGNMENT,PASS
2025678,S14,U000022,VISUAL_ALIGNMENT,PASS
2042159,S28,U000010,VISUAL_ALIGNMENT,PASS
2048343,S35,U000005,VISUAL_ALIGNMENT,PASS
2063394,S21,U000016,VISUAL_ALIGNMENT,PASS
2082724,S07,U000029,VISUAL_ALIGNMENT,PASS
2097295,S14,U000023,VISUAL_ALIGNMENT,PASS
2103000,S28,U000011,VISUAL_ALIGNMENT,PASS
2124814,S21,U000017,VISUAL_ALIGNMENT,PASS
2128282,S35,U000006,VISUAL_ALIGNMENT,PASS
2139947,S07,U000030,VISUAL_ALIGNMENT,PASS
2168007,S28,U000012,VISUAL_ALIGNMENT,PASS
2169609,S14,U000024,VISUAL_ALIGNMENT,PASS
2175401,S35,U000007,VISUAL_ALIGNMENT,PASS
2182134,S21,U000018,VISUAL_ALIGNMENT,PASS
2183689,S07,U000031,VISUAL_ALIGNMENT,PASS
2230558,S14,U000025,VISUAL_ALIGNMENT,PASS
2230736,S21,U000019,VISUAL_ALIGNMENT,PASS
2243367,S28,U000013,VISUAL_ALIGNMENT,PASS
2244765,S07,U000032,VISUAL_ALIGNMENT,PASS
2282749,S07,U000033,VISUAL_ALIGNMENT,PASS
2285415,S35,U000008,VISUAL_ALIGNMENT,PASS
2292879,S14,U000026,VISUAL_ALIGNMENT,PASS
2307152,S28,U000014,VISUAL_ALIGNMENT,PASS
2307936,S21,U000020,VISUAL_ALIGNMENT,PASS
2333476,S07,U000034,VISUAL_ALIGNMENT,PASS
2358380,S14,U000027,VISUAL_ALIGNMENT,PASS
2365955,S28,U000015,VISUAL_ALIGNMENT,PASS
2376639,S35,U000009,VISUAL_ALIGNMENT,PASS
2376647,S21,U000021,VISUAL_ALIGNMENT,PASS
2389762,S07,U000035,VISUAL_ALIGNMENT,PASS
2416412,S14,U000028,VISUAL_ALIGNMENT,PASS
2427922,S28,U000016,VISUAL_ALIGNMENT,PASS
2428723,S35,U000010,VISUAL_ALIGNMENT,PASS
2435482,S21,U000022,VISUAL_ALIGNMENT,PASS
2451944,S07,U000036,VISUAL_ALIGNMENT,PASS
2476285,S14,U000029,VISUAL_ALIGNMENT,PASS
2477868,S35,U000011,VISUAL_ALIGNMENT,PASS
2485973,S28,U000017,VISUAL_ALIGNMENT,PASS
2517143,S21,U000023,VISUAL_ALIGNMENT,PASS
2521764,S07,U000037,VISUAL_ALIGNMENT,PASS
2522038,S14,U000030,VISUAL_ALIGNMENT,PASS
2532632,S35,U000012,VISUAL_ALIGNMENT,PASS
2540517,S28,U000018,VISUAL_ALIGNMENT,PASS
2561781,S21,U000024,VISUAL_ALIGNMENT,PASS
2580412,S14,U000031,VISUAL_ALIGNMENT,PASS
2589306,S35,U000013,VISUAL_ALIGNMENT,PASS
2599257,S07,U000038,VISUAL_ALIGNMENT,PASS
2615191,S28,U000019,VISUAL_ALIGNMENT,PASS
2620645,S21,U000025,VISUAL_ALIGNMENT,PASS
2653982,S14,U000032,VISUAL_ALIGNMENT,PASS
2659139,S07,U000039,VISUAL_ALIGNMENT,PASS
2665940,S35,U000014,VISUAL_ALIGNMENT,PASS
2672281,S28,U000020,VISUAL_ALIGNMENT,PASS
2695420,S21,U000026,VISUAL_ALIGNMENT,PASS
