timestamp_ms,station_id,sensor_type,value,unit
0,S01,VIBRATION,1.06594,g
0,S01,TEMPERATURE,61.1232,C
0,S03,VIBRATION,0.143791,g
0,S03,TEMPERATURE,39.1728,C
0,S03,CURRENT,2.43981,A
0,S08,VIBRATION,0.201167,g
0,S08,TEMPERATURE,39.2863,C
0,S08,CURRENT,2.22659,A
0,S17,VIBRATION,0.211656,g
0,S17,TEMPERATURE,38.981,C
0,S36,VIBRATION,0.251833,g
0,S36,TEMPERATURE,38.9572,C
0,S36,CURRENT,2.22633,A
0,S37,VIBRATION,0.264939,g
0,S37,TEMPERATURE,39.3022,C
0,S40,VIBRATION,0.0350824,g
0,S40,TEMPERATURE,38.9206,C
0,S18,VIBRATION,0.207311,g
0,S18,TEMPERATURE,39.154,C
0,S18,CURRENT,2.2988,A
0,S38,VIBRATION,0.202372,g
0,S38,TEMPERATURE,39.1975,C
0,S38,CURRENT,2.13981,A
0,S39,VIBRATION,0.231815,g
0,S39,TEMPERATURE,38.945,C
0,S39,CURRENT,2.23628,A
0,S09,VIBRATION,0.16938,g
0,S09,TEMPERATURE,38.9948,C
0,S19,VIBRATION,0.289851,g
0,S19,TEMPERATURE,39.1677,C
0,S19,CURRENT,2.14216,A
0,S20,VIBRATION,0.257178,g
0,S20,TEMPERATURE,39.1807,C
0,S04,VIBRATION,0.173042,g
0,S04,TEMPERATURE,39.6029,C
0,S04,CURRENT,2.29779,A
0,S10,VIBRATION,0.0907466,g
0,S10,TEMPERATURE,38.9311,C
0,S22,VIBRATION,0.211418,g
0,S22,TEMPERATURE,39.1062,C
0,S22,CURRENT,2.21489,A
0,S23,VIBRATION,0.187244,g
0,S23,TEMPERATURE,39.1072,C
0,S23,CURRENT,2.31519,A
0,S11,VIBRATION,0.120674,g
0,S11,TEMPERATURE,39.0519,C
0,S11,CURRENT,2.04449,A
0,S24,VIBRATION,0.14047,g
0,S24,TEMPERATURE,38.8867,C
0,S24,CURRENT,2.3028,A
0,S25,VIBRATION,0.0729157,g
0,S25,TEMPERATURE,38.8224,C
0,S02,VIBRATION,0.250734,g
0,S02,TEMPERATURE,38.8048,C
0,S02,CURRENT,2.13235,A
0,S05,VIBRATION,0.0890705,g
0,S05,TEMPERATURE,38.6764,C
0,S12,VIBRATION,0.198888,g
0,S12,TEMPERATURE,39.0343,C
0,S12,CURRENT,2.1474,A
0,S26,VIBRATION,0.155773,g
0,S26,TEMPERATURE,38.9391,C
0,S26,CURRENT,1.99759,A
0,S27,VIBRATION,0.302865,g
0,S27,TEMPERATURE,39.1592,C
0,S27,CURRENT,2.2441,A
0,S13,VIBRATION,0.18685,g
0,S13,TEMPERATURE,39.1314,C
0,S29,VIBRATION,0.125292,g
0,S29,TEMPERATURE,38.9096,C
0,S30,VIBRATION,0.109808,g
0,S30,TEMPERATURE,38.9987,C
0,S06,VIBRATION,0.125543,g
0,S06,TEMPERATURE,38.9596,C
0,S06,CURRENT,2.35777,A
0,S15,VIBRATION,0.145315,g
0,S15,TEMPERATURE,39.1092,C
0,S15,CURRENT,2.18292,A
0,S31,VIBRATION,0.283361,g
0,S31,TEMPERATURE,38.8594,C
0,S31,CURRENT,2.08762,A
0,S32,VIBRATION,0.149503,g
0,S32,TEMPERATURE,38.7823,C
0,S32,CURRENT,2.12719,A
0,S16,VIBRATION,0.150331,g
0,S16,TEMPERATURE,38.881,C
0,S16,CURRENT,2.02319,A
0,S33,VIBRATION,0.190597,g
0,S33,TEMPERATURE,39.041,C
0,S34,VIBRATION,0.232465,g
0,S34,TEMPERATURE,38.752,C
0,S34,CURRENT,2.23408,A
10000,S03,VIBRATION,0.206409,g
10000,S03,TEMPERATURE,39.161,C
10000,S03,CURRENT,2.06939,A
10000,S08,VIBRATION,0.238351,g
10000,S08,TEMPERATURE,38.7565,C
10000,S08,CURRENT,2.207,A
10000,S36,VIBRATION,0.16088,g
10000,S36,TEMPERATURE,39.1236,C
10000,S36,CURRENT,2.18038,A
10000,S39,VIBRATION,0.152072,g
10000,S39,TEMPERATURE,39.0186,C
10000,S39,CURRENT,2.41203,A
10000,S11,VIBRATION,0.208744,g
10000,S11,TEMPERATURE,38.7103,C
10000,S11,CURRENT,2.11394,A
10000,S34,VIBRATION,0.164387,g
10000,S34,TEMPERATURE,38.837,C
10000,S34,CURRENT,2.29926,A
10000,S18,VIBRATION,0.193702,g
10000,S18,TEMPERATURE,38.8447,C
10000,S18,CURRENT,2.25768,A
10000,S38,VIBRATION,0.088624,g
10000,S38,TEMPERATURE,38.8563,C
10000,S38,CURRENT,2.38739,A
10000,S19,VIBRATION,0.175444,g
10000,S19,TEMPERATURE,38.9103,C
10000,S19,CURRENT,2.15413,A
10000,S23,VIBRATION,0.159945,g
10000,S23,TEMPERATURE,38.7527,C
10000,S23,CURRENT,2.19202,A
10000,S04,VIBRATION,0.216055,g
10000,S04,TEMPERATURE,39.212,C
10000,S04,CURRENT,2.06404,A
10000,S22,VIBRATION,0.186718,g
10000,S22,TEMPERATURE,39.3659,C
10000,S22,CURRENT,2.28867,A
10000,S24,VIBRATION,0.150929,g
10000,S24,TEMPERATURE,38.8231,C
10000,S24,CURRENT,2.12845,A
10000,S02,VIBRATION,0.141437,g
10000,S02,TEMPERATURE,39.1389,C
10000,S02,CURRENT,2.27765,A
10000,S27,VIBRATION,0.127704,g
10000,S27,TEMPERATURE,38.6224,C
10000,S27,CURRENT,2.19492,A
10000,S16,VIBRATION,0.195042,g
10000,S16,TEMPERATURE,39.1829,C
10000,S16,CURRENT,2.16052,A
10000,S12,VIBRATION,0.245405,g
10000,S12,TEMPERATURE,38.7954,C
10000,S12,CURRENT,2.14968,A
10000,S26,VIBRATION,0.147759,g
10000,S26,TEMPERATURE,39.1028,C
10000,S26,CURRENT,2.21746,A
10000,S06,VIBRATION,0.134536,g
10000,S06,TEMPERATURE,38.9579,C
10000,S06,CURRENT,2.12535,A
10000,S31,VIBRATION,0.215865,g
10000,S31,TEMPERATURE,39.2165,C
