timestamp_ms,station_id,unit_id,defect_type,severity,result
522045,S10,U000001,,,PASS
573731,S10,U000002,,,PASS
644428,S10,U000003,,,PASS
686658,S10,U000004,,,PASS
742422,S10,U000005,,,PASS
816242,S10,U000006,,,PASS
899391,S10,U000007,,,PASS
949404,S10,U000008,,,PASS
1008098,S10,U000009,,,PASS
1045402,S20,U000001,,,PASS
1060948,S10,U000010,,,PASS
1111583,S10,U000011,,,PASS
1130578,S20,U000002,,,PASS
1201280,S20,U000003,,,PASS
1215402,S10,U000012,,,PASS
1251250,S20,U000004,,,PASS
1294645,S10,U000013,,,PASS
1305665,S20,U000005,,,PASS
1350277,S10,U000014,,,PASS
1375857,S20,U000006,,,PASS
1421415,S10,U000015,,,PASS
1426363,S20,U000007,,,PASS
1480792,S10,U000016,,,PASS
1496290,S20,U000008,,,PASS
1546136,S10,U000017,,,PASS
1553389,S30,U000001,,,PASS
1579503,S20,U000009,,,PASS
1607448,S10,U000018,,,PASS
1647730,S20,U000010,,,PASS
1651196,S30,U000002,,,PASS
1669159,S10,U000019,,,PASS
1706338,S20,U000011,,,PASS
1734792,S30,U000003,,,PASS
1745137,S10,U000020,,,PASS
1757189,S20,U000012,,,PASS
1805621,S10,U000021,,,PASS
1814647,S30,U000004,,,PASS
1838272,S20,U000013,,,PASS
1870539,S30,U000005,,,PASS
1871987,S10,U000022,,,PASS
1893053,S20,U000014,,,PASS
1921458,S30,U000006,,,PASS
1923080,S10,U000023,,,PASS
1954211,S20,U000015,,,PASS
1971337,S10,U000024,,,PASS
2006162,S20,U000016,,,PASS
2016597,S30,U000007,,,PASS
2037979,S40,U000001,,,PASS
2046915,S10,U000025,,,PASS
2063247,S20,U000017,,,PASS
2080943,S30,U000008,,,PASS
2094106,S10,U000026,,,PASS
2112050,S40,U000002,,,PASS
2122067,S20,U000018,,,PASS
2147434,S30,U000009,,,PASS
2153903,S10,U000027,,,PASS
2191776,S40,U000003,,,PASS
2194800,S20,U000019,,,PASS
2196705,S10,U000028,,,PASS
2205757,S30,U000010,,,PASS
2261358,S30,U000011,,,PASS
2268465,S10,U000029,,,PASS
2296260,S40,U000004,,,PASS
2308481,S20,U000020,,,PASS
2317509,S30,U000012,,,PASS
2340890,S10,U000030,,,PASS
2358585,S20,U000021,,,PASS
2359382,S40,U000005,,,PASS
2366094,S30,U000013,,,PASS
2412857,S10,U000031,,,PASS
2419120,S20,U000022,,,PASS
2419803,S30,U000014,,,PASS
2424400,S40,U000006,,,PASS
2464012,S20,U000023,,,PASS
2465347,S10,U000032,,,PASS
2477240,S30,U000015,,,PASS
2500681,S40,U000007,,,PASS
2516616,S10,U000033,,,PASS
2550842,S20,U000024,,,PASS
2564260,S10,U000034,,,PASS
2569016,S30,U000016,,,PASS
2569830,S40,U000008,,,PASS
2602493,S20,U000025,,,PASS
2610874,S10,U000035,,,PASS
2630788,S30,U000017,,,PASS
2637099,S40,U000009,,,PASS
2665141,S10,U000036,,,PASS
2673309,S20,U000026,,,PASS
2692805,S40,U000010,,,PASS
2695853,S30,U000018,,,PASS
2712762,S10,U000037,,,PASS
2716695,S20,U000027,,,PASS
2737942,S40,U000011,,,PASS
2780742,S30,U000019,,,PASS
2790974,S40,U000012,,,PASS
2798924,S10,U000038,,,PASS
2799727,S20,U000028,,,PASS
2839232,S30,U000020,,,PASS
2845449,S10,U000039,,,PASS
2862947,S40,U000013,,,PASS
2874874,S20,U000029,,,PASS
2886943,S10,U000040,,,PASS
2912385,S30,U000021,,,PASS
2939725,S40,U000014,,,PASS
2940535,S20,U000030,,,PASS
2961068,S10,U000041,,,PASS
2967287,S30,U000022,,,PASS
3004205,S40,U000015,,,PASS
3008773,S10,U000042,,,PASS
3013209,S20,U000031,,,PASS
3027137,S30,U000023,,,PASS
3074818,S20,U000032,,,PASS
3075988,S40,U000016,,,PASS
3078880,S30,U000024,,,PASS
3093478,S10,U000043,,,PASS
3139922,S20,U000033,,,PASS
3150216,S40,U000017,,,PASS
3152204,S10,U000044,,,PASS
3156972,S30,U000025,,,PASS
3203127,S40,U000018,,,PASS
3208174,S10,U000045,,,PASS
3214964,S30,U000026,,,PASS
3222471,S20,U000034,,,PASS
3254987,S40,U000019,,,PASS
3259434,S10,U000046,,,PASS
3272886,S20,U000035,,,PASS
3276592,S30,U000027,,,PASS
3319513,S40,U000020,,,PASS
3329070,S10,U000047,,,PASS
3350806,S20,U000036,,,PASS
3371559,S10,U000048,,,PASS
3374731,S40,U000021,,,PASS
3400942,S30,U000028,,,PASS
3409416,S20,U000037,,,PASS
3444627,S40,U000022,,,PASS
3451455,S10,U000049,,,PASS
3453729,S20,U000038,,,PASS
3456026,S30,U000029,,,PASS
3514754,S40,U000023,,,PASS
3516978,S20,U000039,,,PASS
3523560,S10,U000050,,,PASS
3556773,S30,U000030,,,PASS
3563898,S40,U000024,,,PASS
3567277,S20,U000040,,,PASS
3572990,S10,U000051,,,PASS
3599058,S30,U000031,,,PASS
3624439,S20,U000041,,,PASS
3625289,S10,U000052,,,PASS
3660092,S40,U000025,,,PASS
3672694,S30,U000032,,,PASS
3679660,S10,U000053,,,PASS
3685012,S20,U000042,,,PASS
3710014,S40,U000026,,,PASS
3720791,S10,U000054,,,PASS
3754210,S30,U000033,,,PASS
3769786,S10,U000055,,,PASS
3780219,S20,U000043,,,PASS
3795668,S40,U000027,,,PASS
3809089,S30,U000034,,,PASS
3835110,S10,U000056,,,PASS
3860017,S30,U000035,,,PASS
3862436,S20,U000044,,,PASS
3884875,S40,U000028,,,PASS
