timestamp_ms,station_id,unit_id,check_type,result
353278,S07,U000001,VISUAL_ALIGNMENT,PASS
434787,S07,U000002,VISUAL_ALIGNMENT,PASS
491021,S07,U000003,VISUAL_ALIGNMENT,PASS
547403,S07,U000004,VISUAL_ALIGNMENT,PASS
611781,S07,U000005,VISUAL_ALIGNMENT,PASS
679279,S07,U000006,VISUAL_ALIGNMENT,PASS
686591,S14,U000001,VISUAL_ALIGNMENT,PASS
724508,S07,U000007,VISUAL_ALIGNMENT,PASS
808922,S14,U000002,VISUAL_ALIGNMENT,PASS
823494,S07,U000008,VISUAL_ALIGNMENT,PASS
857435,S14,U000003,VISUAL_ALIGNMENT,PASS
880321,S07,U000009,VISUAL_ALIGNMENT,PASS
939169,S07,U000010,VISUAL_ALIGNMENT,PASS
944809,S14,U000004,VISUAL_ALIGNMENT,PASS
999189,S14,U000005,VISUAL_ALIGNMENT,PASS
1015784,S07,U000011,VISUAL_ALIGNMENT,PASS
1052142,S21,U000001,VISUAL_ALIGNMENT,PASS
1057426,S14,U000006,VISUAL_ALIGNMENT,PASS
1065559,S07,U000012,VISUAL_ALIGNMENT,PASS
1127226,S14,U000007,VISUAL_ALIGNMENT,PASS
1139769,S07,U000013,VISUAL_ALIGNMENT,PASS
1161573,S21,U000002,VISUAL_ALIGNMENT,PASS
1187228,S07,U000014,VISUAL_ALIGNMENT,PASS
1209055,S14,U000008,VISUAL_ALIGNMENT,PASS
1232408,S07,U000015,VISUAL_ALIGNMENT,PASS
1233962,S21,U000003,VISUAL_ALIGNMENT,PASS
1259280,S14,U000009,VISUAL_ALIGNMENT,PASS
1286855,S07,U000016,VISUAL_ALIGNMENT,PASS
1314244,S14,U000010,VISUAL_ALIGNMENT,PASS
1342936,S21,U000004,VISUAL_ALIGNMENT,PASS
1349888,S07,U000017,VISUAL_ALIGNMENT,PASS
1390013,S14,U000011,VISUAL_ALIGNMENT,PASS
1392442,S28,U000001,VISUAL_ALIGNMENT,PASS
1405199,S21,U000005,VISUAL_ALIGNMENT,PASS
1418410,S07,U000018,VISUAL_ALIGNMENT,PASS
1440600,S14,U000012,VISUAL_ALIGNMENT,PASS
1470401,S07,U000019,VISUAL_ALIGNMENT,PASS
1481021,S21,U000006,VISUAL_ALIGNMENT,PASS
1498014,S14,U000013,VISUAL_ALIGNMENT,PASS
1516046,S28,U000002,VISUAL_ALIGNMENT,PASS
1528552,S07,U000020,VISUAL_ALIGNMENT,PASS
1533179,S21,U000007,VISUAL_ALIGNMENT,PASS
1586616,S21,U000008,VISUAL_ALIGNMENT,PASS
1590765,S14,U000014,VISUAL_ALIGNMENT,PASS
1593198,S28,U000003,VISUAL_ALIGNMENT,PASS
1604687,S07,U000021,VISUAL_ALIGNMENT,PASS
1640919,S21,U000009,VISUAL_ALIGNMENT,PASS
1648930,S14,U000015,VISUAL_ALIGNMENT,PASS
1655404,S07,U000022,VISUAL_ALIGNMENT,PASS
1707553,S07,U000023,VISUAL_ALIGNMENT,PASS
1709011,S28,U000004,VISUAL_ALIGNMENT,PASS
1711625,S14,U000016,VISUAL_ALIGNMENT,PASS
1739510,S21,U000010,VISUAL_ALIGNMENT,PASS
1751551,S35,U000001,VISUAL_ALIGNMENT,PASS
1756882,S07,U000024,VISUAL_ALIGNMENT,PASS
1776702,S14,U000017,VISUAL_ALIGNMENT,PASS
1787785,S28,U000005,VISUAL_ALIGNMENT,PASS
1812590,S07,U000025,VISUAL_ALIGNMENT,PASS
1823243,S21,U000011,VISUAL_ALIGNMENT,PASS
1831349,S14,U000018,VISUAL_ALIGNMENT,PASS
1865687,S28,U000006,VISUAL_ALIGNMENT,PASS
1871661,S35,U000002,VISUAL_ALIGNMENT,PASS
1874962,S07,U000026,VISUAL_ALIGNMENT,PASS
1881299,S21,U000012,VISUAL_ALIGNMENT,PASS
1914155,S14,U000019,VISUAL_ALIGNMENT,PASS
1925103,S28,U000007,VISUAL_ALIGNMENT,PASS
1930825,S21,U000013,VISUAL_ALIGNMENT,PASS
1932359,S35,U000003,VISUAL_ALIGNMENT,PASS
1932940,S07,U000027,VISUAL_ALIGNMENT,PASS
1985227,S14,U000020,VISUAL_ALIGNMENT,PASS
1988415,S28,U000008,VISUAL_ALIGNMENT,PASS
1991601,S21,U000014,VISUAL_ALIGNMENT,PASS
2005445,S07,U000028,VISUAL_ALIGNMENT,PASS
2031687,S21,U000015,VISUAL_ALIGNMENT,PASS
2039161,S14,U000021,VISUAL_ALIGNMENT,PASS
2039702,S28,U000009,VISUAL_ALIGNMENT,PASS
2044602,S35,U000004,VISUAL_ALIGNMENT,PASS
2054645,S07,U000029,VISUAL_ALIGNMENT,PASS
2093485,S21,U000016,VISUAL_ALIGNMENT,PASS
2096704,S14,U000022,VISUAL_ALIGNMENT,PASS
2118739,S28,U000010,VISUAL_ALIGNMENT,PASS
2120376,S35,U000005,VISUAL_ALIGNMENT,PASS
2131872,S07,U000030,VISUAL_ALIGNMENT,PASS
2141574,S14,U000023,VISUAL_ALIGNMENT,PASS
2157430,S21,U000017,VISUAL_ALIGNMENT,PASS
2188475,S07,U000031,VISUAL_ALIGNMENT,PASS
2195469,S14,U000024,VISUAL_ALIGNMENT,PASS
2205296,S28,U000011,VISUAL_ALIGNMENT,PASS
2212905,S35,U000006,VISUAL_ALIGNMENT,PASS
2217325,S21,U000018,VISUAL_ALIGNMENT,PASS
2255718,S14,U000025,VISUAL_ALIGNMENT,PASS
2257896,S07,U000032,VISUAL_ALIGNMENT,PASS
2259871,S28,U000012,VISUAL_ALIGNMENT,PASS
2276479,S35,U000007,VISUAL_ALIGNMENT,PASS
2298457,S21,U000019,VISUAL_ALIGNMENT,PASS
2309838,S14,U000026,VISUAL_ALIGNMENT,PASS
2323100,S07,U000033,VISUAL_ALIGNMENT,PASS
2337801,S35,U000008,VISUAL_ALIGNMENT,PASS
2343908,S28,U000013,VISUAL_ALIGNMENT,PASS
2361920,S07,U000034,VISUAL_ALIGNMENT,PASS
2371769,S14,U000027,VISUAL_ALIGNMENT,PASS
2383265,S21,U000020,VISUAL_ALIGNMENT,PASS
2394863,S28,U000014,VISUAL_ALIGNMENT,PASS
