timestamp_ms,station_id,sensor_type,value,unit
0,S01,VIBRATION,0.791993,g
0,S01,TEMPERATURE,42.2574,C
0,S02,VIBRATION,0.174439,g
0,S02,TEMPERATURE,40.1617,C
0,S02,CURRENT,2.09926,A
0,S06,VIBRATION,0.177921,g
0,S06,TEMPERATURE,39.8694,C
0,S06,CURRENT,2.22303,A
0,S16,VIBRATION,0.165487,g
0,S16,TEMPERATURE,39.8333,C
0,S16,CURRENT,2.29719,A
0,S34,VIBRATION,0.215434,g
0,S34,TEMPERATURE,39.7309,C
0,S34,CURRENT,2.45502,A
0,S40,VIBRATION,0.169542,g
0,S40,TEMPERATURE,40.0075,C
0,S33,VIBRATION,0.164651,g
0,S33,TEMPERATURE,39.9322,C
0,S15,VIBRATION,0.211209,g
0,S15,TEMPERATURE,39.6777,C
0,S15,CURRENT,2.15439,A
0,S32,VIBRATION,0.24913,g
0,S32,TEMPERATURE,40.0189,C
0,S32,CURRENT,2.22565,A
0,S31,VIBRATION,0.202393,g
0,S31,TEMPERATURE,40.109,C
0,S31,CURRENT,2.24244,A
0,S05,VIBRATION,0.169343,g
0,S05,TEMPERATURE,39.9637,C
0,S13,VIBRATION,0.216881,g
0,S13,TEMPERATURE,40.072,C
0,S30,VIBRATION,0.171953,g
0,S30,TEMPERATURE,39.9524,C
0,S29,VIBRATION,0.122067,g
0,S29,TEMPERATURE,40.0065,C
0,S12,VIBRATION,0.192177,g
0,S12,TEMPERATURE,39.9539,C
0,S12,CURRENT,2.17035,A
0,S27,VIBRATION,0.163352,g
0,S27,TEMPERATURE,39.8147,C
0,S27,CURRENT,2.23082,A
0,S26,VIBRATION,0.228628,g
0,S26,TEMPERATURE,39.8516,C
0,S26,CURRENT,2.14307,A
0,S03,VIBRATION,0.169673,g
0,S03,TEMPERATURE,39.6049,C
0,S03,CURRENT,2.15964,A
0,S04,VIBRATION,0.177099,g
0,S04,TEMPERATURE,40.125,C
0,S04,CURRENT,2.13506,A
0,S11,VIBRATION,0.14731,g
0,S11,TEMPERATURE,39.6668,C
0,S11,CURRENT,2.07902,A
0,S25,VIBRATION,0.137078,g
0,S25,TEMPERATURE,39.9491,C
0,S24,VIBRATION,0.172608,g
0,S24,TEMPERATURE,40.0187,C
0,S24,CURRENT,2.10471,A
0,S10,VIBRATION,0.200403,g
0,S10,TEMPERATURE,39.6918,C
0,S23,VIBRATION,0.196562,g
0,S23,TEMPERATURE,39.9511,C
0,S23,CURRENT,2.04006,A
0,S22,VIBRATION,0.204656,g
0,S22,TEMPERATURE,39.4556,C
0,S22,CURRENT,2.28941,A
0,S08,VIBRATION,0.202378,g
0,S08,TEMPERATURE,39.569,C
0,S08,CURRENT,2.12978,A
0,S09,VIBRATION,0.141644,g
0,S09,TEMPERATURE,40.058,C
0,S20,VIBRATION,0.157566,g
0,S20,TEMPERATURE,39.9964,C
0,S19,VIBRATION,0.231902,g
0,S19,TEMPERATURE,39.9286,C
0,S19,CURRENT,2.30858,A
0,S17,VIBRATION,0.145162,g
0,S17,TEMPERATURE,39.8042,C
0,S18,VIBRATION,0.185656,g
0,S18,TEMPERATURE,39.6529,C
0,S18,CURRENT,2.13412,A
0,S39,VIBRATION,0.158034,g
0,S39,TEMPERATURE,39.8959,C
0,S39,CURRENT,2.17225,A
0,S38,VIBRATION,0.154695,g
0,S38,TEMPERATURE,39.9232,C
0,S38,CURRENT,2.134,A
0,S36,VIBRATION,0.117246,g
0,S36,TEMPERATURE,40.0473,C
0,S36,CURRENT,2.1129,A
0,S37,VIBRATION,0.172402,g
0,S37,TEMPERATURE,39.9658,C
8874,S36,VIBRATION,0.149718,g
8874,S36,TEMPERATURE,40.0156,C
8874,S36,CURRENT,2.36582,A
8878,S26,VIBRATION,0.209012,g
8878,S26,TEMPERATURE,39.6471,C
8878,S26,CURRENT,2.11532,A
8887,S19,VIBRATION,0.201753,g
8887,S19,TEMPERATURE,39.5418,C
8887,S19,CURRENT,2.13813,A
8890,S34,VIBRATION,0.275586,g
8890,S34,TEMPERATURE,39.7598,C
8890,S34,CURRENT,2.34207,A
9038,S11,VIBRATION,0.145496,g
9038,S11,TEMPERATURE,39.4149,C
9038,S11,CURRENT,2.12415,A
9064,S02,VIBRATION,0.197316,g
9064,S02,TEMPERATURE,39.8923,C
9064,S02,CURRENT,2.27362,A
9149,S27,VIBRATION,0.165294,g
9149,S27,TEMPERATURE,39.4324,C
9149,S27,CURRENT,2.40209,A
9265,S06,VIBRATION,0.184254,g
9265,S06,TEMPERATURE,39.5687,C
9265,S06,CURRENT,2.38155,A
9339,S39,VIBRATION,0.140786,g
9339,S39,TEMPERATURE,39.6163,C
9339,S39,CURRENT,2.1837,A
9482,S22,VIBRATION,0.22606,g
9482,S22,TEMPERATURE,39.3012,C
